mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB1309117534,False,False,False,False,MLB1309117534_PHOTOID964230-MLB32044778403_092019_5.jpg
MLB1309538578,False,False,False,False,MLB1309538578_PHOTOID635879-MLB49522529481_032022_2.jpg
MLB1309538578,False,False,False,False,MLB1309538578_PHOTOID876819-MLB77171714629_062024_0.jpg
MLB1309538578,False,False,False,False,MLB1309538578_PHOTOID989148-MLB76961721700_062024_1.jpg
MLB1309908983,False,False,False,False,MLB1309908983_PHOTOID790402-MLB32056174850_092019_3.jpg
MLB1309908983,False,False,False,False,MLB1309908983_PHOTOID815305-MLB32056179752_092019_2.jpg
MLB1309908983,False,False,False,False,MLB1309908983_PHOTOID826130-MLB32056174835_092019_0.jpg
MLB1309908983,False,False,False,False,MLB1309908983_PHOTOID891245-MLB32056184682_092019_1.jpg
MLB1315371898,False,False,False,False,MLB1315371898_PHOTOID608381-MLB32134643198_092019_1.jpg
MLB1315371898,False,False,False,False,MLB1315371898_PHOTOID714221-MLB32146365880_092019_0.jpg
MLB1315371898,False,False,False,False,MLB1315371898_PHOTOID890571-MLB32134605967_092019_2.jpg
MLB1315796329,False,False,False,False,MLB1315796329_PHOTOID722828-MLB32139466830_092019_1.jpg
MLB1315796329,False,False,False,False,MLB1315796329_PHOTOID768793-MLB32139476652_092019_3.jpg
MLB1315796329,False,False,False,False,MLB1315796329_PHOTOID780511-MLB32139468833_092019_0.jpg
MLB1315796329,False,False,False,False,MLB1315796329_PHOTOID788374-MLB32139487022_092019_2.jpg
MLB1320234325,False,False,False,False,MLB1320234325_PHOTOID622461-MLB79345408546_092024_3.jpg
MLB1320234325,False,False,False,False,MLB1320234325_PHOTOID726163-MLB79345240788_092024_0.jpg
MLB1320234325,False,False,False,False,MLB1320234325_PHOTOID769476-MLB79345240868_092024_1.jpg
MLB1320234325,False,False,False,False,MLB1320234325_PHOTOID935563-MLB79345635668_092024_2.jpg
MLB1321550903,False,False,False,False,MLB1321550903_PHOTOID731196-MLB52050748600_102022_0.jpg
MLB1323116447,False,False,False,False,MLB1323116447_PHOTOID840786-MLB32253088498_092019_0.jpg
MLB1323157286,False,False,False,False,MLB1323157286_PHOTOID630112-MLB32253583988_092019_0.jpg
MLB1323157286,False,False,False,False,MLB1323157286_PHOTOID905232-MLB32253622025_092019_1.jpg
MLB1325284031,False,False,False,False,MLB1325284031_PHOTOID824482-MLB32284999281_092019_0.jpg
MLB1325284031,False,False,False,False,MLB1325284031_PHOTOID846396-MLB32285014631_092019_2.jpg
MLB1325284031,False,False,False,False,MLB1325284031_PHOTOID949389-MLB32285015618_092019_1.jpg
MLB1331489416,False,False,False,False,MLB1331489416_PHOTOID706590-MLB32388306146_102019_3.jpg
MLB1331489416,False,False,False,False,MLB1331489416_PHOTOID744688-MLB32388277892_102019_2.jpg
MLB1331489416,False,False,False,False,MLB1331489416_PHOTOID823933-MLB32388292741_102019_1.jpg
MLB1331489416,False,False,False,False,MLB1331489416_PHOTOID836053-MLB32388288309_102019_4.jpg
MLB1331489416,False,False,False,False,MLB1331489416_PHOTOID937928-MLB32388293738_102019_0.jpg
MLB1331537714,False,False,False,False,MLB1331537714_PHOTOID908172-MLB48194043362_112021_2.jpg
MLB1331537714,False,False,False,False,MLB1331537714_PHOTOID934541-MLB48194084040_112021_0.jpg
MLB1331537714,False,False,False,False,MLB1331537714_PHOTOID976427-MLB48193991728_112021_1.jpg
MLB1332268998,False,False,False,False,MLB1332268998_PHOTOID621359-MLB41664895269_052020_4.jpg
MLB1332268998,False,False,False,False,MLB1332268998_PHOTOID862009-MLB41664612778_052020_2.jpg
MLB1332268998,False,False,False,False,MLB1332268998_PHOTOID887079-MLB41664756587_052020_3.jpg
MLB1332268998,False,False,False,False,MLB1332268998_PHOTOID922944-MLB41664540535_052020_1.jpg
MLB1332268998,False,False,False,False,MLB1332268998_PHOTOID933050-MLB41664887768_052020_5.jpg
MLB1332268998,False,False,False,False,MLB1332268998_PHOTOID961355-MLB41664486957_052020_0.jpg
MLB1338709490,False,False,False,False,MLB1338709490_PHOTOID775789-MLB74485296784_022024_4.jpg
MLB1338709490,False,False,False,False,MLB1338709490_PHOTOID865011-MLB74484804310_022024_0.jpg
MLB1338709490,False,False,False,False,MLB1338709490_PHOTOID939604-MLB74609575763_022024_2.jpg
MLB1338709490,False,False,False,False,MLB1338709490_PHOTOID970728-MLB74609210447_022024_1.jpg
MLB1338709490,False,False,False,False,MLB1338709490_PHOTOID984758-MLB74484814098_022024_3.jpg
MLB1353296012,False,False,False,False,MLB1353296012_PHOTOID827213-MLB31989604999_082019_0.jpg
MLB1386918840,False,False,False,False,MLB1386918840_PHOTOID701391-MLB78986165156_092024_0.jpg
MLB1386918840,False,False,False,False,MLB1386918840_PHOTOID724079-MLB79225053817_092024_1.jpg
MLB1386918840,False,False,False,False,MLB1386918840_PHOTOID778283-MLB78985769470_092024_2.jpg
MLB1386918840,False,False,False,False,MLB1386918840_PHOTOID914737-MLB79225053785_092024_3.jpg
MLB1386918840,False,False,False,False,MLB1386918840_PHOTOID952249-MLB71327870075_082023_4.jpg
MLB1413603008,False,False,False,False,MLB1413603008_PHOTOID611801-MLB74160151703_012024_3.jpg
MLB1413603008,False,False,False,False,MLB1413603008_PHOTOID616869-MLB74053406782_012024_1.jpg
MLB1413603008,False,False,False,False,MLB1413603008_PHOTOID624109-MLB74053436572_012024_2.jpg
MLB1413603008,False,False,False,False,MLB1413603008_PHOTOID757568-MLB74160387651_012024_4.jpg
MLB1413603008,False,False,False,False,MLB1413603008_PHOTOID982336-MLB74053446292_012024_0.jpg
MLB1413628259,False,False,False,False,MLB1413628259_PHOTOID761171-MLB73567883608_122023_2.jpg
MLB1413628259,False,False,False,False,MLB1413628259_PHOTOID877700-MLB71856888611_092023_1.jpg
MLB1413628259,False,False,False,False,MLB1413628259_PHOTOID895572-MLA71857106235_092023_0.jpg
MLB1413628259,False,False,False,False,MLB1413628259_PHOTOID909248-MLB71857046775_092023_4.jpg
MLB1413628259,False,False,False,False,MLB1413628259_PHOTOID950793-MLB75548847600_042024_3.jpg
MLB1414567222,False,False,False,False,MLB1414567222_PHOTOID976470-MLB74907076159_032024_0.jpg
