mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB3523961289,False,False,False,False,MLB3523961289_PHOTOID894391-MLB73036491796_112023_0.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID623553-MLB76662695860_062024_8.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID645980-MLB73530126787_122023_6.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID653431-MLB73530126795_122023_1.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID672136-MLB73530126791_122023_0.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID689129-MLB73530126783_122023_7.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID707703-MLB73530126797_122023_4.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID755229-MLB73530126781_122023_3.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID809454-MLB73530126793_122023_2.jpg
MLB3546322871,False,False,False,False,MLB3546322871_PHOTOID907959-MLB73530126789_122023_5.jpg
MLB3546322873,False,False,False,False,MLB3546322873_PHOTOID685241-MLB73438569740_122023_1.jpg
MLB3546322873,False,False,False,False,MLB3546322873_PHOTOID728609-MLB76949025467_062024_7.jpg
MLB3546322873,False,False,False,False,MLB3546322873_PHOTOID743362-MLB73438569738_122023_0.jpg
MLB3546322873,False,False,False,False,MLB3546322873_PHOTOID748626-MLB73438569726_122023_5.jpg
MLB3546322873,False,False,False,False,MLB3546322873_PHOTOID850021-MLB73438569736_122023_2.jpg
MLB3546322873,False,False,False,False,MLB3546322873_PHOTOID941041-MLB73438569734_122023_3.jpg
MLB3546322873,False,False,False,False,MLB3546322873_PHOTOID944979-MLB73438569728_122023_6.jpg
MLB3546322873,False,False,False,False,MLB3546322873_PHOTOID972826-MLB73438569730_122023_4.jpg
MLB3546322879,False,False,False,False,MLB3546322879_PHOTOID615734-MLB73438569876_122023_1.jpg
MLB3546322879,False,False,False,False,MLB3546322879_PHOTOID669520-MLB73438569886_122023_5.jpg
MLB3546322879,False,False,False,False,MLB3546322879_PHOTOID679021-MLB73438569890_122023_2.jpg
MLB3546322879,False,False,False,False,MLB3546322879_PHOTOID811987-MLB76741262326_062024_7.jpg
MLB3546322879,False,False,False,False,MLB3546322879_PHOTOID848614-MLB73438569880_122023_6.jpg
MLB3546322879,False,False,False,False,MLB3546322879_PHOTOID873295-MLB73438569884_122023_4.jpg
MLB3546322879,False,False,False,False,MLB3546322879_PHOTOID963135-MLB73438569878_122023_3.jpg
MLB3546322879,False,False,False,False,MLB3546322879_PHOTOID972998-MLB73438569888_122023_0.jpg
MLB3546322887,False,False,False,False,MLB3546322887_PHOTOID759953-MLB76659659418_062024_3.jpg
MLB3546322887,False,False,False,False,MLB3546322887_PHOTOID778329-MLB73438570268_122023_2.jpg
MLB3546322887,False,False,False,False,MLB3546322887_PHOTOID924683-MLB73438570270_122023_1.jpg
MLB3546322887,False,False,False,False,MLB3546322887_PHOTOID995968-MLB73438570274_122023_0.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID606064-MLB73530128457_122023_0.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID664919-MLB73530128469_122023_1.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID675402-MLB73530128455_122023_3.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID684028-MLB73530128463_122023_2.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID713049-MLB73530128459_122023_5.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID797200-MLB73530128467_122023_6.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID827723-MLB73530128465_122023_4.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID869497-MLB73530128471_122023_7.jpg
MLB3546322913,False,False,False,False,MLB3546322913_PHOTOID913922-MLB76663063004_062024_8.jpg
MLB3546322921,False,False,False,False,MLB3546322921_PHOTOID607784-MLB73438571692_122023_0.jpg
MLB3546322921,False,False,False,False,MLB3546322921_PHOTOID655105-MLB73438571690_122023_3.jpg
